athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,height_inch
2859,Agapito Gómez,1963-01-30,Castellón de la Plana,Castellón,ESP,Spain,158.0,48.0,,62.094
2860,José Manuel Gómez,1956-02-09,Blanes,Gerona,ESP,Spain,170.0,64.0,,66.81
2861,Julio Gómez,1959-12-29,Santander,Cantabria,ESP,Spain,163.0,51.0,,64.059
2862,José Antonio Hernando,1959-09-17,Burgos,Burgos,ESP,Spain,165.0,60.0,,64.845
2863,Valentín Lorén,1946-08-26,Zaragoza (Saragossa),Zaragoza,ESP,Spain,163.0,57.0,,64.059
2864,Rafael Lozano,1970-01-25,Córdoba,Córdoba,ESP,Spain,150.0,48.0,,58.95
2865,Andrés Martín,1949-03-05,Madrid,Madrid,ESP,Spain,171.0,57.0,,67.203
2866,Javier Martínez,1968-04-15,Santander,Cantabria,ESP,Spain,178.0,67.0,,69.95400000000001
2867,Luis Martínez,1925-07-27,Sabadell,Barcelona,ESP,Spain,,,2008-09-25,nan
2868,Eusebio Mesa,1939-09-23,Las Palmas de Gran Canaria,Las Palmas,ESP,Spain,155.0,51.0,,60.915
2869,José Monllor,1907-11-11,Alcoy,Alicante,ESP,Spain,,,,nan
2870,Juan Muñoz,1907-01-01,Badalona,Barcelona,ESP,Spain,,,1972-09-01,nan
2871,Andrés Navarro,1938-02-15,Canet de Mar,Barcelona,ESP,Spain,172.0,67.0,2021-08-18,67.596
2872,Jim Oliver,1927-08-01,,,,Spain,,,1998-01-01,nan
2873,José Ortega,1963-10-02,Yecla,Murcia,ESP,Spain,190.0,90.0,,74.67
2874,Óscar Palomino,1972-04-18,Barcelona,Barcelona,ESP,Spain,,,,nan
2875,José Pastor,1906-05-16,Alicante,Alicante,ESP,Spain,,,,nan
2876,Mariano Pérez,1948-10-08,Melilla,Melilla,ESP,Spain,170.0,63.0,2016-12-27,66.81
2877,Sergio Rey,1969-11-04,San Sebastián,Guipúzcoa,ESP,Spain,178.0,63.0,,69.95400000000001
2878,Faustino Reyes,1975-04-27,Marchena,Sevilla,ESP,Spain,175.0,57.0,,68.775
2879,Fernando Riera,1940-04-20,Sueca,Valencia,ESP,Spain,165.0,60.0,,64.845
2880,Dacal Rodríguez,1951-11-17,Candás,Asturias,ESP,Spain,154.0,48.0,2022-11-23,60.522000000000006
2881,Juan Francisco Rodríguez,1949-11-12,Almería,Almería,ESP,Spain,157.0,54.0,2019-04-16,61.701
2882,Vicente Rodríguez,1954-07-20,Guareña,Badajoz,ESP,Spain,156.0,51.0,,61.308
2883,Antonio Rubio,1949-08-20,Bullas,Murcia,ESP,Spain,165.0,57.0,,64.845
2884,José Arturo Rubio,1926-01-01,Zaragoza (Saragossa),Zaragoza,ESP,Spain,,,,nan
2885,Tomás Ruiz,1967-09-17,Santander,Cantabria,ESP,Spain,177.0,61.0,,69.561
2886,Antonio Sánchez,1905-06-11,,,,Spain,,,,nan
2887,Roberto Sanz,1908-05-11,Onteniente,Valencia,ESP,Spain,,,,nan
2888,Agustín Senin,1946-09-04,Bilbao,Vizcaya,ESP,Spain,160.0,54.0,,62.88
2889,Ramiro Suárez,1947-06-07,Las Palmas de Gran Canaria,Las Palmas,ESP,Spain,168.0,54.0,,66.024
2890,Raúl Trapero,1963-04-12,Villamuñío,León,ESP,Spain,160.0,57.0,2010-09-15,62.88
2891,Vicente Valdero,1905-09-10,,,,Spain,,,,nan
2892,Óscar Vega,1965-06-27,Vitoria,Álava,ESP,Spain,163.0,54.0,,64.059
2893,Miguel Velázquez,1944-12-27,Santa Cruz de Tenerife,Santa Cruz de Tenerife,ESP,Spain,170.0,62.0,,66.81
2894,Felipe Verdú,1928-02-13,Alicante,Alicante,ESP,Spain,,,2002-03-16,nan
2895,Álvaro Vicente,1928-01-25,Alberique,Valencia,ESP,Spain,,,,nan
2896,José Vilanova,1909-03-20,Barcelona,Barcelona,ESP,Spain,,,,nan
2897,Lorenzo Vitria,1908-02-02,Barcelona,Barcelona,ESP,Spain,,,1941-06-18,nan
2898,Valter Palm,1905-12-23,Mahtra,Raplamaa,EST,Estonia,,,1994-11-03,nan
2899,Evald Seeberg,1911-05-04,Tammiku,Lääne-Virumaa,EST,Estonia,,,1990-02-22,nan
2900,Nikolai Stepulov,1913-03-20,Narva,Ida-Virumaa,EST,Estonia,,,1968-01-02,nan
2901,Bekele Alemu,1941-01-26,Addis Ababa,Addis Ababa,ETH,Ethiopia,173.0,70.0,,67.989
2902,Beruk Asafaw,1961-06-18,,,,Ethiopia,160.0,48.0,,62.88
2903,Bayu Ayele,1949-04-04,Addis Ababa,Addis Ababa,ETH,Ethiopia,163.0,59.0,,64.059
2904,Tebebu Behonegn,1974-07-25,,,,Ethiopia,,,,nan
2905,Fantahun Seifu,1948-02-20,Shenkora,Oromiya,ETH,Ethiopia,166.0,53.0,,65.238
2906,Girmaye Gabre,1950-07-05,,,,Ethiopia,170.0,60.0,,66.81
2907,Fekrou Gabreselassie,1949-10-20,,,,Ethiopia,170.0,64.0,,66.81
2908,Tadesse Gebregiorgis,1938-03-29,Addis Ababa,Addis Ababa,ETH,Ethiopia,174.0,66.0,,68.382
2909,Chanyalew Haile,1949-11-20,,,,Ethiopia,170.0,48.0,,66.81
2910,Tadesse Haile,1952-12-09,,,,Ethiopia,165.0,60.0,,64.845
2911,Lema Yemane,1951-04-15,,,,Ethiopia,170.0,57.0,,66.81
2912,Abebe Mekonnen,1940-09-23,,,,Ethiopia,165.0,58.0,,64.845
2913,Seifu Mekonnen,1952-06-11,Aleltu,Oromiya,ETH,Ethiopia,182.0,81.0,2020-06-15,71.526
2914,Ayele Mohamed,1950-05-15,,,,Ethiopia,173.0,54.0,,67.989
2915,Leoul Neeraio,1959-11-24,,,,Ethiopia,169.0,57.0,,66.417
2916,Seifu Retta,1954-12-29,,,,Ethiopia,175.0,71.0,,68.775
2917,Kebede Sahilu,1955-12-09,,,,Ethiopia,170.0,67.0,,66.81
2918,Ebrahim Saide,1951-12-06,,,,Ethiopia,168.0,64.0,,66.024
2919,Hassan Sherif,1952-08-19,,,,Ethiopia,165.0,51.0,,64.845
2920,Yared Woldemichael,1968-01-01,,,,Ethiopia,,,,nan
2921,Hector Hatch,1936-08-10,Suva,Rewa,FIJ,Fiji,,,2016-04-14,nan
2922,Isimeli Lesivakarua,1968-03-23,Tubou,Lau,FIJ,Fiji,179.0,67.0,,70.34700000000001
2923,Thomas Schuster,1937-02-14,Ba,Ba,FIJ,Fiji,,,1990-01-05,nan
2924,Apete Temo,1968-11-15,Tubou,Lau,FIJ,Fiji,179.0,63.0,,70.34700000000001
2925,Bruno Ahlberg,1911-04-23,Espoo,Uusimaa,FIN,Finland,168.0,,1966-02-09,66.024
2926,Matti Aho,1934-05-29,Pobeda,Leningrad,RUS,Finland,181.0,,1984-02-23,71.13300000000001
2927,Viljo Aho,1932-11-02,Pobeda,Leningrad,RUS,Finland,174.0,,2013-02-23,68.382
2928,Gunnar Bärlund,1911-01-09,Helsinki,Uusimaa,FIN,Finland,187.0,,1982-08-02,73.491
2929,Jarmo Eskelinen,1962-05-17,Kajaani,Kainuu,FIN,Finland,171.0,,,67.203
2930,Lasse Friman,1954-11-03,Helsinki,Uusimaa,FIN,Finland,181.0,,,71.13300000000001
2931,Börje Grönroos,1929-01-13,Helsinki,Uusimaa,FIN,Finland,190.0,,2015-12-17,74.67
2932,Antero Halonen,1938-12-15,Hankasalmi,Keski-Suomi,FIN,Finland,169.0,,2016-10-26,66.417
2933,Jonni Hellström,1907-05-13,Mårtensby,Uusimaa,FIN,Finland,170.0,,1989-01-01,66.81
2934,Esa Hukkanen,1963-02-25,Lahti,Päijät-Häme,FIN,Finland,183.0,,,71.919
2935,Veikko Huuskonen,1910-02-08,Helsinki,Uusimaa,FIN,Finland,,,1973-06-03,nan
2936,Pentti Hämäläinen,1929-12-19,Kotka,Kymenlaakso,FIN,Finland,165.0,,1984-12-11,64.845
2937,Juha Hänninen,1959-09-11,Oulu,Pohjois-Pohjanmaa,FIN,Finland,183.0,,,71.919
2938,Antti Juntumaa,1959-07-10,Muonio,Lappi,FIN,Finland,170.0,,,66.81
2939,Väinö Järvenpää,1933-09-25,Ii,Pohjois-Pohjanmaa,FIN,Finland,167.0,,1994-01-30,65.631
2940,Hannu Kaislama,1956-08-13,Suonenjoki,Pohjois-Savo,FIN,Finland,173.0,,,67.989
2941,Åke Karlsson,1911-08-16,Turku,Varsinais-Suomi,FIN,Finland,,,1958-02-12,nan
2942,Börje Karvonen,1938-09-14,Helsinki,Uusimaa,FIN,Finland,169.0,,2016-03-07,66.417
2943,Jyri Kjäll,1969-01-13,Seinäjoki,Etelä-Pohjanmaa,FIN,Finland,180.0,,,70.74000000000001
2944,Hannes Koivunen,1911-08-24,Helsinki,Uusimaa,FIN,Finland,,,1990-09-29,nan
2945,Pentti Kontula,1930-09-04,Lohja,Uusimaa,FIN,Finland,,,1987-06-13,nan
2946,Veli Koota,1957-09-14,Kankaanpää,Satakunta,FIN,Finland,164.0,,,64.452
2947,Ilkka Koski,1928-06-10,Jyväskylä,Keski-Suomi,FIN,Finland,190.0,92.0,1993-02-28,74.67
2948,Kalevi Kosunen,1947-01-17,Salla,Lappi,FIN,Finland,176.0,68.0,,69.168
2949,Martti Lehtevä,1931-06-04,Helsinki,Uusimaa,FIN,Finland,173.0,,2022-07-21,67.989
2950,Olli Lehtinen,1915-05-27,Helsinki,Uusimaa,FIN,Finland,,,1992-09-28,nan
2951,Jorma Limmonen,1934-09-29,Helsinki,Uusimaa,FIN,Finland,168.0,,2012-11-27,66.024
2952,Jouko Lindbergh,1947-08-25,Tampere,Pirkanmaa,FIN,Finland,169.0,,,66.417
2953,Risto Luukkonen,1931-07-13,Tuusula,Uusimaa,FIN,Finland,,,1967-08-12,nan
2954,Pekka Laasanen,1960-12-02,Tampere,Pirkanmaa,FIN,Finland,180.0,,,70.74000000000001
2955,Erkki Mallenius,1928-01-19,Lappeenranta,Etelä-Karjala,FIN,Finland,172.0,,2003-07-22,67.596
2956,Iivari Malmikoski,1927-05-02,Turku,Varsinais-Suomi,FIN,Finland,,,2010-01-25,nan
2957,Kalevi Marjamaa,1953-01-29,Nivala,Pohjois-Pohjanmaa,FIN,Finland,180.0,,,70.74000000000001
2958,Kurt Mattsson,1940-03-01,Lahti,Päijät-Häme,FIN,Finland,178.0,,2023-10-12,69.95400000000001
2959,Risto Meronen,1945-08-17,Vantaa,Uusimaa,FIN,Finland,169.0,,,66.417
2960,Pentti Niinivuori,1931-08-27,Forssa,Kanta-Häme,FIN,Finland,,,1988-07-05,nan
2961,Erik Nikkinen,1944-02-10,Oulu,Pohjois-Pohjanmaa,FIN,Finland,169.0,,,66.417
2962,Arto Nilsson,1948-03-19,Helsinki,Uusimaa,FIN,Finland,176.0,,2019-07-11,69.168
2963,Joni Nyman,1962-09-05,Pori,Satakunta,FIN,Finland,175.0,,,68.775
2964,Olavi Ouvinen,1926-12-10,Vyborg,Leningrad,RUS,Finland,,,1990-02-06,nan
2965,Erkki Pakkanen,1930-04-19,,,,Finland,,,1973-04-23,nan
2966,Pertti Purhonen,1942-06-14,Helsinki,Uusimaa,FIN,Finland,181.0,,2011-02-05,71.13300000000001
2967,Valle Resch-Resko,1910-06-03,Polyany,Leningrad,RUS,Finland,,,1988-08-02,nan
2968,Tauno Rinkinen,1924-07-23,Sortavala,Respublika Kareliya,RUS,Finland,,,1993-02-03,nan
2969,Paavo Roininen,1935-07-24,Utajärvi,Pohjois-Pohjanmaa,FIN,Finland,164.0,,2022-10-10,64.452
2970,Pekka Ruokola,1951-02-10,,,,Finland,189.0,,,74.277
2971,Erkki Savolainen,1917-08-21,Helsinki,Uusimaa,FIN,Finland,,,1993-12-26,nan
2972,Harry Siljander,1922-12-10,Helsinki,Uusimaa,FIN,Finland,176.0,,2010-05-05,69.168
2973,Sten Suvio,1911-11-25,Lipovka,Leningrad,RUS,Finland,170.0,,1988-10-19,66.81
2974,Mikko Saarinen,1946-04-04,Salo,Varsinais-Suomi,FIN,Finland,178.0,,2022-12-29,69.95400000000001
2975,Mauri Saarivainio,1945-11-15,Iisalmi,Pohjois-Savo,FIN,Finland,175.0,,,68.775
2976,Pentti Saarman,1941-07-28,,,,Finland,165.0,63.0,2021-06-23,64.845
2977,Jorma Taipale,1949-05-15,Helsinki,Uusimaa,FIN,Finland,183.0,75.0,,71.919
2978,Matti Tammelin,1926-09-06,Helsinki,Uusimaa,FIN,Finland,,,1998-02-16,nan
2979,Tarmo Uusivirta,1957-02-05,Jyväskylä,Keski-Suomi,FIN,Finland,181.0,,1999-12-13,71.13300000000001
2980,Reima Virtanen,1947-11-05,Kemi,Lappi,FIN,Finland,183.0,,,71.919
2981,Hannu Vuorinen,1959-01-18,Helsinki,Uusimaa,FIN,Finland,179.0,,2016-08-19,70.34700000000001
2982,Kaarlo Väkevä,1909-03-02,Pietarsaari,Pohjanmaa,FIN,Finland,170.0,,1932-03-27,66.81
2983,Charles Albert,,,,,France,,,,nan
2984,Mohamed Ammi,1928-01-01,,,,France,,,,nan
2985,Jean-Paul Anton,1948-04-30,Oran,Oran,ALG,France,165.0,57.0,,64.845
2986,Patrice Aouissi,1966-02-24,Lyon,Rhône,FRA,France,192.0,81.0,2023-07-08,75.456
2987,Maurice Apeang,1951-09-07,Tahiti,Îles du Vent,FPN,France,164.0,57.0,,64.452
2988,Armand Apell,1905-01-16,Strasbourg,Bas-Rhin,FRA,France,,,1990-07-03,nan
2989,Claude Arnaiz,1931-07-01,Angoulême,Charente,FRA,France,172.0,,2009-11-22,67.596
2990,Gaston Aspa,1880-08-17,Herran,Haute-Garonne,FRA,France,,,,nan
2991,Jean-Marc Augustin,1965-04-07,Paris,Paris,FRA,France,172.0,54.0,,67.596
2992,François Aupetit,1913-03-02,Cheronnac,Haute-Vienne,FRA,France,,,1945-01-06,nan
2993,Dominique Azzaro,1948-02-11,Tunis,Tunis,TUN,France,162.0,60.0,,63.666000000000004
2994,Guitry Bananier,1951-06-11,,,,France,167.0,60.0,1980-01-01,65.631
2995,Hussein Bayram,1975-11-28,Angers,Maine-et-Loire,FRA,France,184.0,67.0,,72.312
2996,Ali Belkacem,1931-04-15,,,,France,170.0,,2006-05-31,66.81
2997,Michel Belliard,1949-07-14,,,,France,174.0,71.0,,68.382
2998,Ali Ben Maghenia,1961-01-07,,,,France,170.0,54.0,,66.81
2999,Saïd Ben Najem,1968-05-21,Paris,Paris,FRA,France,177.0,70.0,,69.561
3000,Josue Blocus,1969-11-20,Saint-Claude,Guadeloupe,FRA,France,187.0,103.0,,73.491
3001,Georges Boireau,,,,,France,,,,nan
3002,Pierre Bonnet,1910-07-20,Belfort,Territoire de Belfort,FRA,France,,,1983-09-28,nan
3003,Rachid Bouaita,1974-09-20,Maubeuge,Nord,FRA,France,169.0,54.0,,66.417
3004,Laurent Boudouani,1966-12-29,Sallanches,Haute-Savoie,FRA,France,176.0,67.0,,69.168
3005,Abdel Amid Boutefnouchet,1932-01-15,,,,France,162.0,,,63.666000000000004
3006,Alfred Bouvier,,,,,France,,,,nan
3007,Roger Brousse,1901-06-08,Courtenay,Loiret,FRA,France,,,1975-09-24,nan
3008,Georges Carcagne,1908-01-07,Langres,Haute-Marne,FRA,France,,,1990-07-18,nan
3009,Auguste Caulet,1926-10-15,Montpellier,Hérault,FRA,France,168.0,,2011-04-16,66.024
3010,Jean Ces,1906-09-05,Béziers,Hérault,FRA,France,,,1969-12-25,nan
3011,Gilbert Chapron,1933-10-07,Blois,Loir-et-Cher,FRA,France,,,2016-09-05,nan
3012,Maxime Cochin,1927-05-27,Angers,Maine-et-Loire,FRA,France,,,2000-08-22,nan
3013,Georges Cochon,,,,,France,,,,nan
3014,Louis Constant,,,,,France,,,,nan
3015,Aldo Cosentino,1947-10-19,Tunis,Tunis,TUN,France,162.0,54.0,2023-10-07,63.666000000000004
3016,Jacques Cotot,1940-08-11,Bragny-sur-Saône,Saône-et-Loire,FRA,France,162.0,60.0,,63.666000000000004
3017,Daniel Daney,1905-02-10,Selles,Eure,FRA,France,,,1985-12-25,nan
3018,René Darbou,,,,,France,,,,nan
3019,André de Souza,1936-07-11,,,,France,,,,nan
3020,Maurice Depont,1901-02-23,Fleurance,Gers,FRA,France,169.0,,1981-09-30,66.417
3021,Philippe Desavoye,1965-02-17,Dieppe,Seine-Maritime,FRA,France,168.0,51.0,,66.024
3022,Jean Despeaux,1915-10-22,Paris Xe,Paris,FRA,France,,,1989-05-25,nan
3023,Souleymane Diallo,1937-02-12,Dakar,Dakar,SEN,France,173.0,71.0,,67.989
3024,Jean Dortet,1903-02-26,La Rochelle,Charente-Maritime,FRA,France,,,1984-03-06,nan
3025,René Doudelle,,,,,France,,,,nan
3026,Gaston Doussot,1901-02-09,Montreuil-sous-Bois,Seine-Saint-Denis,FRA,France,175.0,,1965-04-28,68.775
3027,Jean Duarte,1965-08-20,,,,France,159.0,64.0,2019-08-09,62.487
3028,René Dubois,1906-01-30,,,,France,,,,nan
3029,Xavier Eluère,1897-09-08,Issé,Loire-Atlantique,FRA,France,,,1967-02-05,nan
3030,Aimé-Joseph Escudie,1927-05-28,Béziers,Hérault,FRA,France,,,2015-11-24,nan
3031,Gaston Fayaud,1914-09-07,Limoges,Haute-Vienne,FRA,France,165.0,,1989-10-06,64.845
3032,Séraphin Ferrer,1931-08-05,Tlemcen,Tlemcen,ALG,France,168.0,,2001-02-21,66.024
3033,Robert Fouquet,1905-01-25,,,,France,180.0,,1949-08-07,70.74000000000001
3034,Paul Fritsch,1901-02-25,Paris XXe,Paris,FRA,France,158.0,50.0,1970-09-22,62.094
3035,Jean Gachet,1894-06-02,Saint-Étienne,Loire,FRA,France,,,1968-02-04,nan
3036,Robert Galataud,1907-05-19,Épernay,Marne,FRA,France,,,1978-11-07,nan
3037,Georges Galinat,1904-05-22,Combronde,Puy-de-Dôme,FRA,France,,,1976-05-14,nan
3038,James Galli,1923-05-10,Auboué,Meurthe-et-Moselle,FRA,France,,,2005-06-20,nan
3039,Georges Gardebois,1907-09-18,Paris XIXe,Paris,FRA,France,,,1977-08-23,nan
3040,Léon Gillet,1896-09-15,Paris Xe,Paris,FRA,France,167.0,,1974-05-02,65.631
3041,Louis Gomis,1963-01-15,Dakar,Dakar,SEN,France,166.0,54.0,,65.238
3042,Joseph Gonzales,1941-08-06,Narbonne,Aude,FRA,France,173.0,71.0,,67.989
3043,Georges Gourdy,1905-10-10,Miramont-de-Guyenne,Lot-et-Garonne,FRA,France,,,1987-09-03,nan
3044,Jean-Marie Grenot,1929-03-28,Lyon,Rhône,FRA,France,,,1997-01-15,nan
3045,Jacques Grégoire,1901-08-22,Paris XVIIe,Paris,FRA,France,167.0,,1946-03-14,65.631
3046,Pierre Hernandez,1928-11-22,Bayonne,Pyrénées-Atlantiques,FRA,France,,,2015-01-27,nan
3047,Jean Josselin,1940-01-06,Besançon,Doubs,FRA,France,168.0,67.0,2021-02-07,66.024
3048,André Iuncker,1933-07-29,Dombasle-sur-Meurthe,Meurthe-et-Moselle,FRA,France,166.0,57.0,2020-04-23,65.238
3049,Rabah Khaloufi,1943-01-17,,,,France,167.0,51.0,2014-05-19,65.631
3050,Michel Langlet,1906-07-28,Charleville-Mézières,Ardennes,FRA,France,,,1960-11-19,nan
3051,Jean Lansiaux,1929-03-02,Paris XIIIe,Paris,FRA,France,186.0,,2000-01-24,73.098
3052,Lucien Laplace,1905-12-29,Saint-Erme-Outre-et-Ramecourt,Aisne,FRA,France,,,1960-03-10,nan
3053,Eugène Legrand,1934-07-17,Tourcoing,Nord,FRA,France,,,2004-11-15,nan
3054,Jean Lemouton,1903-07-11,Rouen,Seine-Maritime,FRA,France,,,1962-07-07,nan
3055,José Leroy,1957-08-04,,,,France,153.0,48.0,,60.129000000000005
3056,Yoland Levèque,1937-04-17,Mont-Saint-Quentin,Somme,FRA,France,174.0,75.0,2011-10-28,68.382
3057,René Libeer,1934-11-28,Roubaix,Nord,FRA,France,,,2006-11-12,nan
3058,Djamel Lifa,1969-03-01,Aix-en-Provence,Bouches-du-Rhône,FRA,France,162.0,57.0,,63.666000000000004
3059,Daniel Londas,1954-05-17,Fort-de-France,Martinique,FRA,France,167.0,57.0,,65.631
3060,Julien Lorcy,1972-04-12,,,,France,170.0,61.0,,66.81
3061,Jean-Pierre Malavasi,1949-08-05,,,,France,185.0,75.0,,72.705
3062,Bernard Malherbe,1945-01-17,,,,France,176.0,81.0,,69.168
3063,Jean-Louis Mandengue,1971-09-15,Paris,Paris,FRA,France,186.0,81.0,,73.098
3064,Yvon Mariolle,1946-04-29,Orléans,Loiret,FRA,France,169.0,67.0,1999-11-08,66.417
3065,Antoine Martin,1933-04-19,Paris XXe,Paris,FRA,France,165.0,,1987-12-12,64.845
3066,Jacques Marty,1940-07-30,Paris XXe,Paris,FRA,France,178.0,75.0,2012-08-02,69.95400000000001
3067,Gaston Mayor,1908-02-29,Segovia,Segovia,ESP,France,,,1990-02-05,nan
3068,Philippe Mazoir,1887-02-11,Paris XVIIIe,Paris,FRA,France,156.0,,1969-08-19,61.308
3069,Albert Menduni,1945-09-18,Grenoble,Isère,FRA,France,170.0,71.0,,66.81
3070,Christophe Mendy,1971-08-04,Dakar,Dakar,SEN,France,190.0,91.0,,74.67
3071,Jean-Paul Mendy,1973-12-14,Mantes-la-Jolie,Yvelines,FRA,France,182.0,75.0,,71.526
3072,Roger Michelot,1912-06-08,Saint-Dizier,Haute-Marne,FRA,France,,,1993-03-19,nan
3073,Ernest Mignard,1905-11-17,Sérignan,Hérault,FRA,France,,,1982-08-04,nan
3074,Charles Morard,1880-11-28,Gisors,Eure,FRA,France,168.0,,1934-11-26,66.024
3075,Henri Moreau,1945-08-05,,,,France,179.0,75.0,,70.34700000000001
3076,Nordine Mouchi,1972-06-03,Dombasle-sur-Meurthe,Meurthe-et-Moselle,FRA,France,179.0,64.0,,70.34700000000001
3077,Paul Nicolas,1914-07-02,Perpignan,Pyrénées-Orientales,FRA,France,,,2002-07-23,nan
3078,Jean Parra,1938-08-18,Lyon,Rhône,FRA,France,160.0,54.0,2002-07-25,62.88
3079,Charles Peguilhan,1906-09-18,Pau,Pyrénées-Atlantiques,FRA,France,,,1926-12-14,nan
3080,Louis Piochelle,1888-12-12,,,,France,,,1939-09-15,nan
3081,Edmond Poillot,1888-01-28,Chartres,Eure-et-Loir,FRA,France,,,1910-09-25,nan
3082,Antoine Porcel,1937-12-17,Oran,Oran,ALG,France,165.0,51.0,2014-03-22,64.845
3083,Ludovic Proto,1965-04-30,Pointe-à-Pitre,Guadeloupe,FRA,France,174.0,63.0,,68.382
3084,André Oueillé,1931-10-05,,,,France,178.0,,2018-12-13,69.95400000000001
3085,Jean-Baptiste Rampignon,1900-05-15,Saint-Léonard-de-Noblat,Haute-Vienne,FRA,France,,,1923-06-13,nan
3086,Michel Rey-Golliet,1893-03-21,Paris Ve,Paris,FRA,France,,,1967-09-18,nan
3087,Henri Ricard,,,,,France,,,,nan
3088,Henri Richards,,,,,France,,,,nan
3089,Georges Rossignon,1900-04-23,Habay-la Vieille,Luxembourg,BEL,France,,,1974-12-12,nan
3090,Joseph Roude,1926-12-18,Freney,Savoie,FRA,France,,,1998-12-05,nan
3091,Jean-Claude Ruiz,1954-11-30,Flers,Orne,FRA,France,175.0,64.0,2021-02-21,68.775
3092,Claude Saluden,1937-05-25,Montreuil-sous-Bois,Seine-Saint-Denis,FRA,France,,,1996-11-30,nan
3093,Vincent Sarnelli,1962-02-24,Villefranche-sur-Saône,Rhône,FRA,France,180.0,75.0,1986-02-06,70.74000000000001
3094,Raymond Savignac,1905-02-22,Saint-Denis,Seine-Saint-Denis,FRA,France,,,1991-10-30,nan
3095,Joseph Solvinto,1902-04-13,Sète,Hérault,FRA,France,,,1979-09-13,nan
3096,Henri Stuckemann,1906-08-28,Saint-Avold,Moselle,FRA,France,,,1970-11-08,nan
3097,Joseph Syoz,1937-01-18,Autremencourt,Aisne,FRA,France,182.0,85.0,2013-01-13,71.526
3098,Hocine Tafer,1955-03-16,Constantine,Constantine,ALG,France,182.0,81.0,,71.526
3099,Omar Tebbakha,1929-01-29,Annaba,Annaba,ALG,France,176.0,,1998-09-30,69.168
3100,Bernard Thébault,1943-01-10,,,,France,178.0,81.0,,69.95400000000001
3101,Arnold Tholey,1903-07-12,Moyeuvre-Grande,Moselle,FRA,France,,,1988-01-22,nan
3102,Serge Thomas,1951-06-24,,,,France,171.0,57.0,,67.203
3103,Christophe Tiozzo,1963-06-01,Saint-Denis,Seine-Saint-Denis,FRA,France,180.0,71.0,,70.74000000000001
3104,Raymond Trève,1902-12-25,Lille,Nord,FRA,France,,,1977-04-27,nan
3105,Roger Tritz,1914-08-21,Florange,Moselle,FRA,France,,,1940-01-01,nan
3106,André Vairolatto,1934-02-11,Bize-Minervois,Aude,FRA,France,,,2021-12-12,nan
3107,Joseph Ventaja,1930-02-04,Casablanca,Casablanca-Settat,MAR,France,166.0,,2003-08-11,65.238
3108,Henri Walter,1910-02-14,Seloncourt,Doubs,FRA,France,,,1945-01-09,nan
3109,Philippe Wartelle,1969-06-09,,,,France,168.0,56.0,,66.024
3110,René Weissmann,1930-01-02,Strasbourg,Bas-Rhin,FRA,France,165.0,,1986-10-28,64.845
3111,Rodrigue Boucka,1967-03-10,,,,Gabon,,,,nan
3112,Serge Bouemba,1967-01-07,Az-Zawiyah,Az-Zawiyah,LBA,Gabon,168.0,54.0,,66.024
3113,Guy-Elie Boulingui,1968-04-04,,,,Gabon,162.0,51.0,,63.666000000000004
3114,Julio Mboumba,1965-01-01,Lambaréné,Moyen-Ogooué,GAB,Gabon,167.0,60.0,,65.631
3115,Akihiro Togo,1967-02-18,,,,Japan,175.0,65.0,,68.775
3116,Koji Tokunaga,1968-09-03,Tokyo,Tokyo,JPN,Japan,175.0,76.0,,68.775
3117,Shigeki Wakabayashi,1966-12-24,Saiki,Oita,JPN,Japan,177.0,77.0,,69.561
3118,Katsumi Watanabe,1962-05-16,,,,Japan,183.0,79.0,,71.919
3119,An Hui-Bong,1972-10-03,,,,Republic of Korea,188.0,100.0,,73.884
3120,Bae Jae-Hyo,1974-06-30,,,,Republic of Korea,175.0,77.0,,68.775
3121,Chae Jong-Guk,1975-10-24,,,,Republic of Korea,180.0,78.0,,70.74000000000001
3122,Jo In-Seong,1975-05-25,,,,Republic of Korea,,,,nan
3123,Jo Jin-Ho,1975-08-16,Incheon,Incheon,KOR,Republic of Korea,190.0,100.0,,74.67
3124,Jo Gyeong-Hwan,1972-08-27,,,,Republic of Korea,176.0,84.0,,69.168
3125,Na Man-Ho,1974-03-04,,,,Republic of Korea,172.0,72.0,,67.596
3126,Jeon Seung-Nam,1974-11-26,,,,Republic of Korea,,,,nan
3127,Jin Gap-Yong,1974-05-08,Seoul,Seoul,KOR,Republic of Korea,182.0,90.0,,71.526
3128,Gang Hyeok,1974-08-25,,,,Republic of Korea,181.0,81.0,,71.13300000000001
3129,Gang Pil-Seon,1972-05-31,,,,Republic of Korea,182.0,83.0,,71.526
3130,Kim Su-Gwan,1972-08-05,,,,Republic of Korea,180.0,73.0,,70.74000000000001
3131,Kim Seon-U,1977-09-04,Imsil,Jeollabuk,KOR,Republic of Korea,188.0,85.0,,73.884
3132,Kim Yeong-Su,1975-01-15,,,,Republic of Korea,183.0,80.0,,71.919
3133,Lee Byeong-Gyu,1974-10-25,,,,Republic of Korea,185.0,82.0,,72.705
3134,Lee Dong-Uk,1974-07-17,,,,Republic of Korea,,,,nan
3135,Im Seon-Dong,1973-08-04,,,,Republic of Korea,187.0,95.0,,73.491
3136,Mun Dong-Hwan,1972-05-08,,,,Republic of Korea,183.0,90.0,,71.919
